seqnames	start	end	strand	bsg_id	gene	locus_tag	operon_id
basu168	3552369	3553205	-	BSGatlas-gene-4043	mdxG	BSU_34590	BSGatlas-operon-1954
basu168	3553206	3554513	-	BSGatlas-gene-4044	mdxF	BSU_34600	BSGatlas-operon-1954
basu168	3554553	3555806	-	BSGatlas-gene-4045	mdxE	BSU_34610	BSGatlas-operon-1954
basu168	3555902	3557671	-	BSGatlas-gene-4046	yvdF	BSU_34620	BSGatlas-operon-1954
basu168	3557784	3558734	-	BSGatlas-gene-4047	yvdE	BSU_34630	BSGatlas-operon-1954
basu168	3558940	3559515	-	BSGatlas-gene-4048	yvdD	BSU_34640	BSGatlas-operon-1955
basu168	3559632	3559952	+	BSGatlas-gene-4049	yvdC	BSU_34650	BSGatlas-operon-1956
basu168	349996	350853	-	BSGatlas-gene-405	ycgQ	BSU_03240	BSGatlas-operon-153
basu168	3559979	3561571	-	BSGatlas-gene-4050	yvdB	BSU_34660	BSGatlas-operon-1957
basu168	3561590	3562183	-	BSGatlas-gene-4051	yvdA	BSU_34670	BSGatlas-operon-1957
basu168	3562566	3563543	+	BSGatlas-gene-4052	yvcT	BSU_34680	BSGatlas-operon-1958
basu168	3563581	3565521	-	BSGatlas-gene-4053	psdB	BSU_34690	BSGatlas-operon-1959
basu168	3565496	3566275	-	BSGatlas-gene-4054	psdA	BSU_34700	BSGatlas-operon-1959
basu168	3566358	3567428	-	BSGatlas-gene-4055	psdS	BSU_34710	BSGatlas-operon-1959
basu168	3567422	3568135	-	BSGatlas-gene-4056	psdR	BSU_34720	BSGatlas-operon-1959
basu168	3568282	3568491	+	BSGatlas-gene-4057	yvzJ	BSU_34729	BSGatlas-operon-1960
basu168	3568527	3569291	-	BSGatlas-gene-4058	yvcN	BSU_34730	BSGatlas-operon-1961
basu168	3569292	3569549	-	BSGatlas-gene-4059	crh	BSU_34740	BSGatlas-operon-1961
basu168	350858	351742	-	BSGatlas-gene-406	ycgR	BSU_03250	BSGatlas-operon-153
basu168	3569573	3570523	-	BSGatlas-gene-4060	whiA	BSU_34750	BSGatlas-operon-1961
basu168	3570546	3571499	-	BSGatlas-gene-4061	glmR	BSU_34760	BSGatlas-operon-1961
basu168	3571501	3572388	-	BSGatlas-gene-4062	yvcJ	BSU_34770	BSGatlas-operon-1961
basu168	3572413	3572889	-	BSGatlas-gene-4063	nahA	BSU_34780	BSGatlas-operon-1961
basu168	3573207	3574157	-	BSGatlas-gene-4065	trxB	BSU_34790	BSGatlas-operon-1962
basu168	3574321	3577707	+	BSGatlas-gene-4066	S1326	NEW_3574321_3577707	BSGatlas-operon-1963
basu168	3574363	3575784	-	BSGatlas-gene-4067	cwlO	BSU_34800	BSGatlas-operon-1964
basu168	3576165	3577619	-	BSGatlas-gene-4068	yvcD	BSU_34810	BSGatlas-operon-1965
basu168	3577745	3579514	-	BSGatlas-gene-4069	bmrA	BSU_34820	BSGatlas-operon-1965
basu168	351842	352696	-	BSGatlas-gene-407	ycgS	BSU_03260	BSGatlas-operon-153
basu168	3579679	3580038	-	BSGatlas-gene-4070	yvzA	BSU_34830	BSGatlas-operon-1966
basu168	3580053	3581963	-	BSGatlas-gene-4071	yvcB	BSU_34840	BSGatlas-operon-1966
basu168	3581965	3582690	-	BSGatlas-gene-4072	yvcA	BSU_34850	BSGatlas-operon-1966
basu168	3582936	3583565	-	BSGatlas-gene-4073	hisI	BSU_34860	BSGatlas-operon-1967
basu168	3583562	3584320	-	BSGatlas-gene-4074	hisF	BSU_34870	BSGatlas-operon-1967
basu168	3584317	3585054	-	BSGatlas-gene-4075	hisA	BSU_34880	BSGatlas-operon-1967
basu168	3585051	3585689	-	BSGatlas-gene-4076	hisH	BSU_34890	BSGatlas-operon-1967
basu168	3585690	3586274	-	BSGatlas-gene-4077	hisB	BSU_34900	BSGatlas-operon-1967
basu168	3586271	3587554	-	BSGatlas-gene-4078	hisD	BSU_34910	BSGatlas-operon-1967
basu168	3587551	3588192	-	BSGatlas-gene-4079	hisG	BSU_34920	BSGatlas-operon-1967
basu168	352858	353868	+	BSGatlas-gene-408	ycgT	BSU_03270	BSGatlas-operon-154
basu168	3588185	3589360	-	BSGatlas-gene-4080	hisZ	BSU_34930	BSGatlas-operon-1967
basu168	3589611	3590363	+	BSGatlas-gene-4081	yvpB	BSU_34940	BSGatlas-operon-1968
basu168	3590603	3591268	+	BSGatlas-gene-4082	pelC	BSU_34950	BSGatlas-operon-1968
basu168	3591288	3591806	-	BSGatlas-gene-4083	yvoF	BSU_34960	BSGatlas-operon-1969
basu168	3591810	3592460	-	BSGatlas-gene-4084	yvoE	BSU_34970	BSGatlas-operon-1969
basu168	3592457	3593395	-	BSGatlas-gene-4085	yvoD	BSU_34980	BSGatlas-operon-1969
basu168	3593419	3594228	-	BSGatlas-gene-4086	lgt	BSU_34990	BSGatlas-operon-1969
basu168	3594242	3595174	-	BSGatlas-gene-4087	hprK	BSU_35000	BSGatlas-operon-1969
basu168	3595356	3596546	+	BSGatlas-gene-4088	nagA	BSU_35010	BSGatlas-operon-1970
basu168	3596543	3597271	+	BSGatlas-gene-4089	nagB	BSU_35020	BSGatlas-operon-1970
basu168	353900	355351	-	BSGatlas-gene-409	nasF	BSU_03280	BSGatlas-operon-155
basu168	3597289	3598020	+	BSGatlas-gene-4090	nagR	BSU_35030	BSGatlas-operon-1970
basu168	3598040	3601909	-	BSGatlas-gene-4091	yvnB	BSU_35040	BSGatlas-operon-1971
basu168	3602074	3602547	+	BSGatlas-gene-4092	yvnA	BSU_35050	BSGatlas-operon-1972
basu168	3602588	3603805	-	BSGatlas-gene-4093	cypX	BSU_35060	BSGatlas-operon-1973
basu168	3602657	3602942	+	BSGatlas-gene-4094	S1335	NEW_3602657_3602942	BSGatlas-operon-1974
basu168	3603821	3604567	-	BSGatlas-gene-4095	yvmC	BSU_35070	BSGatlas-operon-1973
basu168	3604993	3605502	+	BSGatlas-gene-4096	pchR	BSU_35080	BSGatlas-operon-1975
basu168	3605523	3606734	+	BSGatlas-gene-4097	yvmA	BSU_35090	BSGatlas-operon-1975
basu168	3606762	3607121	-	BSGatlas-gene-4098	yvlD	BSU_35100	BSGatlas-operon-1976
basu168	3607123	3607320	-	BSGatlas-gene-4099	yvlC	BSU_35110	BSGatlas-operon-1976
basu168	32176	35104	+	BSGatlas-gene-41	rrnA-23S	BSU_RRNA_5	BSGatlas-operon-16
basu168	355412	355732	-	BSGatlas-gene-410	nasE	BSU_03290	BSGatlas-operon-155
basu168	3607325	3608422	-	BSGatlas-gene-4100	yvlB	BSU_35120	BSGatlas-operon-1976
basu168	3608447	3608773	-	BSGatlas-gene-4101	yvlA	BSU_35130	BSGatlas-operon-1976
basu168	3608991	3609221	+	BSGatlas-gene-4102	yvkN	BSU_35140	BSGatlas-operon-1977
basu168	3609420	3609902	-	BSGatlas-gene-4103	yvzB	BSU_35150	BSGatlas-operon-1978
basu168	3610064	3612937	-	BSGatlas-gene-4104	uvrA	BSU_35160	BSGatlas-operon-1979
basu168	3612945	3614930	-	BSGatlas-gene-4105	uvrB	BSU_35170	BSGatlas-operon-1979
basu168	3615116	3615346	-	BSGatlas-gene-4106	csbA	BSU_35180	BSGatlas-operon-1980
basu168	3615793	3618288	+	BSGatlas-gene-4107	yvkC	BSU_35190	BSGatlas-operon-1981
basu168	3618364	3618933	+	BSGatlas-gene-4108	yvkB	BSU_35200	BSGatlas-operon-1981
basu168	3618964	3620298	+	BSGatlas-gene-4109	yvkA	BSU_35210	BSGatlas-operon-1981
basu168	355764	358181	-	BSGatlas-gene-411	nasD	BSU_03300	BSGatlas-operon-155
basu168	3620346	3621539	-	BSGatlas-gene-4110	minJ	BSU_35220	BSGatlas-operon-1982
basu168	3621618	3621956	-	BSGatlas-gene-4111	swrA	BSU_35230	BSGatlas-operon-1982
basu168	3621931	3622047	-	BSGatlas-gene-4112	swrAA/2	BSU_35239	BSGatlas-operon-1982
basu168	3622356	3623798	-	BSGatlas-gene-4113	ctpB	BSU_35240	BSGatlas-operon-1983
basu168	3623938	3624828	-	BSGatlas-gene-4114	ftsX	BSU_35250	BSGatlas-operon-1984
basu168	3624821	3625507	-	BSGatlas-gene-4115	ftsE	BSU_35260	BSGatlas-operon-1984
basu168	3625741	3626079	-	BSGatlas-gene-4117	cccB	BSU_35270	BSGatlas-operon-1986
basu168	3626128	3627012	-	BSGatlas-gene-4118	yvjA	BSU_35280	BSGatlas-operon-1986
basu168	3627139	3628240	-	BSGatlas-gene-4119	prfB	BSU_35290	BSGatlas-operon-1987
basu168	358303	360435	-	BSGatlas-gene-412	nasC	BSU_03310	BSGatlas-operon-155
basu168	3628310	3630835	-	BSGatlas-gene-4120	secA	BSU_35300	BSGatlas-operon-1987
basu168	3631003	3631572	-	BSGatlas-gene-4121	hpf	BSU_35310	BSGatlas-operon-1988
basu168	3631763	3632140	-	BSGatlas-gene-4123	smiA	BSU_35319	BSGatlas-operon-1988
basu168	3632150	3632491	-	BSGatlas-gene-4124	fliT	BSU_35320	BSGatlas-operon-1988
basu168	3632488	3632889	-	BSGatlas-gene-4125	fliS	BSU_35330	BSGatlas-operon-1988
basu168	3632911	3634407	-	BSGatlas-gene-4126	fliD	BSU_35340	BSGatlas-operon-1988
basu168	3634425	3634754	-	BSGatlas-gene-4127	yvyC	BSU_35350	BSGatlas-operon-1988
basu168	3634987	3635901	-	BSGatlas-gene-4128	hag	BSU_35360	BSGatlas-operon-1989
basu168	3636046	3636270	-	BSGatlas-gene-4129	csrA	BSU_35370	BSGatlas-operon-1990
basu168	360442	362757	-	BSGatlas-gene-413	nasB	BSU_03320	BSGatlas-operon-155
basu168	3636264	3636695	-	BSGatlas-gene-4130	fliW	BSU_35380	BSGatlas-operon-1990
basu168	3636716	3637291	-	BSGatlas-gene-4131	yviE	BSU_35390	BSGatlas-operon-1990
basu168	3637338	3638234	-	BSGatlas-gene-4132	flgL	BSU_35400	BSGatlas-operon-1990
basu168	3638245	3639768	-	BSGatlas-gene-4133	flgK	BSU_35410	BSGatlas-operon-1990
basu168	3639787	3640269	-	BSGatlas-gene-4134	yvyG	BSU_35420	BSGatlas-operon-1990
basu168	3640285	3640551	-	BSGatlas-gene-4135	flgM	BSU_35430	BSGatlas-operon-1990
basu168	3640632	3641051	-	BSGatlas-gene-4136	yvyF	BSU_35440	BSGatlas-operon-1990
basu168	3641125	3641847	-	BSGatlas-gene-4137	comFC	BSU_35450	BSGatlas-operon-1990
basu168	3641811	3642107	-	BSGatlas-gene-4138	comFB	BSU_35460	BSGatlas-operon-1990
basu168	3642167	3643558	-	BSGatlas-gene-4139	comFA	BSU_35470	BSGatlas-operon-1990
basu168	362937	364142	+	BSGatlas-gene-414	nasA	BSU_03330	BSGatlas-operon-156
basu168	3643664	3644509	-	BSGatlas-gene-4140	degV	BSU_35480	BSGatlas-operon-1991
basu168	3643957	3645689	+	BSGatlas-gene-4141	S1354	NEW_3643957_3645689	BSGatlas-operon-1992
basu168	3644607	3645296	-	BSGatlas-gene-4142	degU	BSU_35490	BSGatlas-operon-1993
basu168	3645379	3646536	-	BSGatlas-gene-4143	degS	BSU_35500	BSGatlas-operon-1993
basu168	3646753	3647406	+	BSGatlas-gene-4144	yvyE	BSU_35510	BSGatlas-operon-1994
basu168	3647109	3647701	-	BSGatlas-gene-4145	S1358	NEW_3647109_3647701_C	BSGatlas-operon-1995
basu168	3647406	3648581	+	BSGatlas-gene-4146	tagV	BSU_35520	BSGatlas-operon-1994
basu168	3648654	3649730	-	BSGatlas-gene-4147	tagO	BSU_35530	BSGatlas-operon-1996
basu168	3648747	3649980	+	BSGatlas-gene-4148	S1359	NEW_3648747_3649980	BSGatlas-operon-1997
basu168	3649875	3651068	-	BSGatlas-gene-4149	tuaH	BSU_35540	BSGatlas-operon-1998
basu168	364259	365173	+	BSGatlas-gene-415	folEB	BSU_03340	BSGatlas-operon-157
basu168	3651097	3651855	-	BSGatlas-gene-4150	tuaG	BSU_35550	BSGatlas-operon-1998
basu168	3651879	3652559	-	BSGatlas-gene-4151	tuaF	BSU_35560	BSGatlas-operon-1998
basu168	3652588	3654054	-	BSGatlas-gene-4152	tuaE	BSU_35570	BSGatlas-operon-1998
basu168	3654139	3655524	-	BSGatlas-gene-4153	tuaD	BSU_35580	BSGatlas-operon-1998
basu168	3655586	3656755	-	BSGatlas-gene-4154	tuaC	BSU_35590	BSGatlas-operon-1998
basu168	3656752	3658203	-	BSGatlas-gene-4155	tuaB	BSU_35600	BSGatlas-operon-1998
basu168	3658259	3658408	-	BSGatlas-gene-4156	tuaA/1	BSU_35609	BSGatlas-operon-1998
basu168	3658407	3658892	-	BSGatlas-gene-4157	tuaA/2	BSU_35610	BSGatlas-operon-1998
basu168	3659119	3660609	-	BSGatlas-gene-4158	lytC	BSU_35620	BSGatlas-operon-1999
basu168	3660648	3662765	-	BSGatlas-gene-4159	lytB	BSU_35630	BSGatlas-operon-1999
basu168	365170	365754	+	BSGatlas-gene-416	yciB	BSU_03350	BSGatlas-operon-157
basu168	3662789	3663097	-	BSGatlas-gene-4160	lytA	BSU_35640	BSGatlas-operon-1999
basu168	3663281	3664201	+	BSGatlas-gene-4161	tagU	BSU_35650	BSGatlas-operon-2000
basu168	3664241	3665383	-	BSGatlas-gene-4162	mnaA	BSU_35660	BSGatlas-operon-2001
basu168	3665629	3666507	+	BSGatlas-gene-4163	gtaB	BSU_35670	BSGatlas-operon-2002
basu168	3666841	3667059	+	BSGatlas-gene-4164	NA	BSU_35678	NA
basu168	3666933	3667016	-	BSGatlas-gene-4165	yvzH	BSU_35679	NA
basu168	3667209	3669911	-	BSGatlas-gene-4166	ggaB	BSU_35680	BSGatlas-operon-2005
basu168	3670035	3671375	-	BSGatlas-gene-4167	ggaA	BSU_35690	BSGatlas-operon-2005
basu168	3671416	3671622	-	BSGatlas-gene-4168	yvzI	BSU_35698	BSGatlas-operon-2314
basu168	365850	366035	+	BSGatlas-gene-417	yczL	BSU_03359	BSGatlas-operon-157
basu168	3672929	3673525	+	BSGatlas-gene-4170	yvzE	BSU_35699	BSGatlas-operon-2007
basu168	3673564	3675147	-	BSGatlas-gene-4171	tagH	BSU_35700	BSGatlas-operon-2008
basu168	3675167	3675994	-	BSGatlas-gene-4172	tagG	BSU_35710	BSGatlas-operon-2008
basu168	3676159	3678399	-	BSGatlas-gene-4173	tagF	BSU_35720	BSGatlas-operon-2008
basu168	3678399	3680420	-	BSGatlas-gene-4174	tagE	BSU_35730	BSGatlas-operon-2008
basu168	3680581	3680970	-	BSGatlas-gene-4175	tagD	BSU_35740	BSGatlas-operon-2008
basu168	3681370	3682140	+	BSGatlas-gene-4176	tagA	BSU_35750	BSGatlas-operon-2009
basu168	3681497	3681845	-	BSGatlas-gene-4177	S1376	NEW_3681497_3681845_C	BSGatlas-operon-2010
basu168	3682173	3683318	+	BSGatlas-gene-4178	tagB	BSU_35760	BSGatlas-operon-2009
basu168	3683438	3684766	+	BSGatlas-gene-4179	tagC	BSU_35770	BSGatlas-operon-2011
basu168	366063	367256	+	BSGatlas-gene-418	zagA	BSU_03360	BSGatlas-operon-157
basu168	3684826	3687468	-	BSGatlas-gene-4180	lytD	BSU_35780	BSGatlas-operon-2012
basu168	3687597	3688547	-	BSGatlas-gene-4181	pmi	BSU_35790	BSGatlas-operon-2013
basu168	3688812	3690263	+	BSGatlas-gene-4182	gerBA	BSU_35800	BSGatlas-operon-2014
basu168	3690269	3691375	+	BSGatlas-gene-4183	gerBB	BSU_35810	BSGatlas-operon-2014
basu168	3691372	3692496	+	BSGatlas-gene-4184	gerBC	BSU_35820	BSGatlas-operon-2014
basu168	3692533	3693906	-	BSGatlas-gene-4185	ywtG	BSU_35830	BSGatlas-operon-2015
basu168	3694239	3695207	+	BSGatlas-gene-4186	tagT	BSU_35840	BSGatlas-operon-2016
basu168	3695363	3696223	+	BSGatlas-gene-4187	ywtE	BSU_35850	BSGatlas-operon-2016
basu168	3696257	3697498	-	BSGatlas-gene-4188	pgdS	BSU_35860	BSGatlas-operon-2017
basu168	3697639	3697806	-	BSGatlas-gene-4189	capE	BSU_35870	BSGatlas-operon-2018
basu168	367305	367985	-	BSGatlas-gene-419	yckA	BSU_03370	BSGatlas-operon-158
basu168	3697821	3698963	-	BSGatlas-gene-4190	capA	BSU_35880	BSGatlas-operon-2018
basu168	3698982	3699431	-	BSGatlas-gene-4191	capC	BSU_35890	BSGatlas-operon-2018
basu168	3699446	3700627	-	BSGatlas-gene-4192	capB	BSU_35900	BSGatlas-operon-2018
basu168	3701411	3702391	+	BSGatlas-gene-4193	rbsR	BSU_35910	BSGatlas-operon-2019
basu168	3702393	3703274	+	BSGatlas-gene-4194	rbsK	BSU_35920	BSGatlas-operon-2019
basu168	3703271	3703666	+	BSGatlas-gene-4195	rbsD	BSU_35930	BSGatlas-operon-2019
basu168	3703682	3705163	+	BSGatlas-gene-4196	rbsA	BSU_35940	BSGatlas-operon-2019
basu168	3705165	3706133	+	BSGatlas-gene-4197	rbsC	BSU_35950	BSGatlas-operon-2019
basu168	3706145	3707062	+	BSGatlas-gene-4198	rbsB	BSU_35960	BSGatlas-operon-2019
basu168	3707144	3707680	+	BSGatlas-gene-4199	ywsB	BSU_35970	BSGatlas-operon-2020
basu168	35163	35230	+	BSGatlas-gene-42	Bacillaceae-1	NA	BSGatlas-operon-16
basu168	367995	368858	-	BSGatlas-gene-420	yckB	BSU_03380	BSGatlas-operon-158
basu168	3707836	3708132	+	BSGatlas-gene-4200	ywsA	BSU_35980	BSGatlas-operon-2021
basu168	3708172	3708699	-	BSGatlas-gene-4201	ywrO	BSU_35990	BSGatlas-operon-2022
basu168	3708799	3709566	-	BSGatlas-gene-4202	alsD	BSU_36000	BSGatlas-operon-2023
basu168	3709628	3711340	-	BSGatlas-gene-4203	alsS	BSU_36010	BSGatlas-operon-2023
basu168	3711498	3712406	+	BSGatlas-gene-4204	alsR	BSU_36020	BSGatlas-operon-2024
basu168	3712617	3713945	+	BSGatlas-gene-4205	ywrK	BSU_36030	BSGatlas-operon-2024
basu168	3714002	3714679	-	BSGatlas-gene-4206	ywrJ	BSU_36040	BSGatlas-operon-2025
basu168	3714739	3715881	-	BSGatlas-gene-4207	cotB	BSU_36050	BSGatlas-operon-2025
basu168	3716009	3717097	-	BSGatlas-gene-4208	cotH	BSU_36060	BSGatlas-operon-2025
basu168	3717238	3717825	+	BSGatlas-gene-4209	NA	BSU_36070	BSGatlas-operon-2026
basu168	369020	369217	+	BSGatlas-gene-421	NA	BSU_03385	BSGatlas-operon-159
basu168	3717709	3717906	-	BSGatlas-gene-4210	S1388	NEW_3717709_3717906_C	BSGatlas-operon-2027
basu168	3717999	3718616	+	BSGatlas-gene-4211	ywrF	BSU_36080	BSGatlas-operon-2028
basu168	3718794	3719129	+	BSGatlas-gene-4212	ywrE	BSU_36090	BSGatlas-operon-2030
basu168	3719134	3720711	-	BSGatlas-gene-4213	ywrD	BSU_36100	BSGatlas-operon-2029
basu168	3720925	3721401	+	BSGatlas-gene-4214	chrS	BSU_36110	BSGatlas-operon-2031
basu168	3721415	3722008	+	BSGatlas-gene-4215	ywrB	BSU_36120	BSGatlas-operon-2031
basu168	3722005	3722541	+	BSGatlas-gene-4216	ywrA	BSU_36130	BSGatlas-operon-2031
basu168	3722568	3722789	-	BSGatlas-gene-4217	ywqO	BSU_36140	BSGatlas-operon-2032
basu168	3722786	3723331	-	BSGatlas-gene-4218	ywqN	BSU_36150	BSGatlas-operon-2034
basu168	3723454	3724335	+	BSGatlas-gene-4219	ywqM	BSU_36160	BSGatlas-operon-2033
basu168	369236	369691	+	BSGatlas-gene-422	yckC	BSU_03390	BSGatlas-operon-160
basu168	3724420	3725136	-	BSGatlas-gene-4220	ywqL	BSU_36170	BSGatlas-operon-2035
basu168	3725146	3725610	-	BSGatlas-gene-4221	ywqK	BSU_36180	BSGatlas-operon-2035
basu168	3725600	3727408	-	BSGatlas-gene-4222	ywqJ	BSU_36190	BSGatlas-operon-2035
basu168	3727427	3727687	-	BSGatlas-gene-4223	ywqI	BSU_36200	BSGatlas-operon-2035
basu168	3727697	3728119	-	BSGatlas-gene-4224	ywqH	BSU_36210	BSGatlas-operon-2035
basu168	3728336	3728461	-	BSGatlas-gene-4225	NA	BSU_36215	NA
basu168	3728511	3729296	-	BSGatlas-gene-4226	ywqG	BSU_36220	BSGatlas-operon-2036
basu168	3729488	3730810	-	BSGatlas-gene-4227	ugd	BSU_36230	BSGatlas-operon-2037
basu168	3731005	3731769	-	BSGatlas-gene-4228	ptpZ	BSU_36240	BSGatlas-operon-2037
basu168	3731822	3732535	-	BSGatlas-gene-4229	ptkA	BSU_36250	BSGatlas-operon-2037
basu168	369773	370105	+	BSGatlas-gene-423	yckD	BSU_03400	BSGatlas-operon-161
basu168	3732525	3733271	-	BSGatlas-gene-4230	tkmA	BSU_36260	BSGatlas-operon-2037
basu168	3733505	3733648	-	BSGatlas-gene-4231	ywzD	BSU_36269	BSGatlas-operon-2038
basu168	3733852	3735462	+	BSGatlas-gene-4232	ywqB	BSU_36270	BSGatlas-operon-2039
basu168	3735449	3738217	+	BSGatlas-gene-4233	ywqA	BSU_36280	BSGatlas-operon-2039
basu168	3738343	3739200	-	BSGatlas-gene-4234	phoC	BSU_36290	BSGatlas-operon-2040
basu168	3739206	3739982	-	BSGatlas-gene-4235	glcR	BSU_36300	BSGatlas-operon-2040
basu168	3740206	3740547	-	BSGatlas-gene-4236	ssbB	BSU_36310	BSGatlas-operon-2040
basu168	3740624	3741007	-	BSGatlas-gene-4237	ywpG	BSU_36320	BSGatlas-operon-2040
basu168	3741182	3741592	+	BSGatlas-gene-4238	ywpF	BSU_36330	BSGatlas-operon-2041
basu168	3741732	3742040	-	BSGatlas-gene-4239	ywpE	BSU_36340	BSGatlas-operon-2042
basu168	370259	371692	+	BSGatlas-gene-424	yckE	BSU_03410	BSGatlas-operon-162
basu168	3742384	3743220	+	BSGatlas-gene-4240	ywpD	BSU_36350	BSGatlas-operon-2043
basu168	3743267	3743659	-	BSGatlas-gene-4241	mscL	BSU_36360	BSGatlas-operon-2044
basu168	3743732	3744157	-	BSGatlas-gene-4242	ywpB	BSU_36370	BSGatlas-operon-2044
basu168	3744349	3745413	+	BSGatlas-gene-4243	rapD	BSU_36380	BSGatlas-operon-2045
basu168	3745436	3746245	-	BSGatlas-gene-4244	flhP	BSU_36390	BSGatlas-operon-2046
basu168	3746279	3747091	-	BSGatlas-gene-4245	flhO	BSU_36400	BSGatlas-operon-2046
basu168	3747254	3748255	-	BSGatlas-gene-4246	mbl	BSU_36410	BSGatlas-operon-2046
basu168	3748421	3748702	-	BSGatlas-gene-4247	spoIIID	BSU_36420	BSGatlas-operon-2046
basu168	3748717	3748827	-	BSGatlas-gene-4248	usd	BSU_36430	BSGatlas-operon-2046
basu168	3749052	3749465	+	BSGatlas-gene-4249	ywoH	BSU_36440	BSGatlas-operon-2047
basu168	371729	372127	-	BSGatlas-gene-425	nin	BSU_03420	BSGatlas-operon-163
basu168	3749487	3750677	+	BSGatlas-gene-4250	ywoG	BSU_36450	BSGatlas-operon-2048
basu168	3750768	3752174	-	BSGatlas-gene-4251	ywoF	BSU_36460	BSGatlas-operon-2049
basu168	3752280	3753752	-	BSGatlas-gene-4252	pucI	BSU_36470	BSGatlas-operon-2050
basu168	3753933	3755291	-	BSGatlas-gene-4253	ywoD	BSU_36480	BSGatlas-operon-2051
basu168	3755291	3755860	-	BSGatlas-gene-4254	ywoC	BSU_36490	BSGatlas-operon-2051
basu168	3755967	3756134	-	BSGatlas-gene-4255	NA	BSU_36499	BSGatlas-operon-2051
basu168	3756044	3756508	-	BSGatlas-gene-4256	ywoB	BSU_36500	BSGatlas-operon-2051
basu168	3756790	3758004	+	BSGatlas-gene-4257	nrgA	BSU_36510	BSGatlas-operon-2052
basu168	3758016	3758366	+	BSGatlas-gene-4258	nrgB	BSU_36520	BSGatlas-operon-2052
basu168	3758547	3759128	+	BSGatlas-gene-4259	bcrC	BSU_36530	BSGatlas-operon-2053
basu168	372154	372603	-	BSGatlas-gene-426	nucA	BSU_03430	BSGatlas-operon-163
basu168	3759169	3759591	-	BSGatlas-gene-4260	ywnJ	BSU_36540	BSGatlas-operon-2054
basu168	3759702	3760553	-	BSGatlas-gene-4261	spoIIQ	BSU_36550	BSGatlas-operon-2055
basu168	3760694	3761185	+	BSGatlas-gene-4262	ywnH	BSU_36560	BSGatlas-operon-2056
basu168	3761182	3761700	+	BSGatlas-gene-4263	ywnG	BSU_36570	BSGatlas-operon-2056
basu168	3761859	3761990	+	BSGatlas-gene-4264	NA	BSU_36575	NA
basu168	3761987	3762421	-	BSGatlas-gene-4265	ywnF	BSU_36580	BSGatlas-operon-2057
basu168	3762664	3764112	+	BSGatlas-gene-4266	clsA	BSU_36590	BSGatlas-operon-2058
basu168	3764133	3764906	-	BSGatlas-gene-4267	mta	BSU_36600	BSGatlas-operon-2059
basu168	3765051	3765434	+	BSGatlas-gene-4268	ywnC	BSU_36610	BSGatlas-operon-2060
basu168	3765469	3766110	-	BSGatlas-gene-4269	ywnB	BSU_36620	BSGatlas-operon-2061
basu168	372771	374492	-	BSGatlas-gene-427	tlpC	BSU_03440	BSGatlas-operon-164
basu168	3766178	3766579	-	BSGatlas-gene-4270	ywnA	BSU_36630	BSGatlas-operon-2061
basu168	3766714	3768423	-	BSGatlas-gene-4271	ureC	BSU_36640	BSGatlas-operon-2062
basu168	3767978	3768273	+	BSGatlas-gene-4272	5-ureB-sRNA	NA	NA
basu168	3768420	3768794	-	BSGatlas-gene-4273	ureB	BSU_36650	BSGatlas-operon-2062
basu168	3768791	3769108	-	BSGatlas-gene-4274	ureA	BSU_36660	BSGatlas-operon-2062
basu168	3769289	3769453	-	BSGatlas-gene-4275	ywzE	BSU_36668	BSGatlas-operon-2062
basu168	3769626	3769808	-	BSGatlas-gene-4276	ywzF	BSU_36669	BSGatlas-operon-2062
basu168	3770104	3770292	-	BSGatlas-gene-4277	csbD	BSU_36670	BSGatlas-operon-2064
basu168	3770365	3770865	-	BSGatlas-gene-4278	ywmF	BSU_36680	BSGatlas-operon-2064
basu168	3771000	3772133	-	BSGatlas-gene-4279	rapB	BSU_36690	BSGatlas-operon-2065
basu168	374603	375160	-	BSGatlas-gene-428	hxlB	BSU_03450	BSGatlas-operon-165
basu168	3772325	3773350	-	BSGatlas-gene-4280	moaA	BSU_36700	BSGatlas-operon-2066
basu168	3773366	3774154	-	BSGatlas-gene-4281	fdhD	BSU_36710	BSGatlas-operon-2066
basu168	3774255	3774322	-	BSGatlas-gene-4282	Bacillaceae-1	NA	BSGatlas-operon-2067
basu168	3774400	3774561	-	BSGatlas-gene-4283	ywmE	BSU_36720	BSGatlas-operon-2068
basu168	3774655	3775329	-	BSGatlas-gene-4284	ywmD	BSU_36730	BSGatlas-operon-2069
basu168	3775382	3775522	-	BSGatlas-gene-4285	NA	BSU_36739	NA
basu168	3775653	3776336	-	BSGatlas-gene-4286	ywmC	BSU_36740	BSGatlas-operon-2070
basu168	3776722	3777753	-	BSGatlas-gene-4287	spoIID	BSU_36750	BSGatlas-operon-2071
basu168	3777949	3779259	-	BSGatlas-gene-4288	murAA	BSU_36760	BSGatlas-operon-2072
basu168	3779293	3780033	-	BSGatlas-gene-4289	spoIIT	BSU_36770	BSGatlas-operon-2072
basu168	375166	375798	-	BSGatlas-gene-429	hxlA	BSU_03460	BSGatlas-operon-165
basu168	3780162	3780392	-	BSGatlas-gene-4290	ywzB	BSU_36780	BSGatlas-operon-2072
basu168	3780562	3781035	+	BSGatlas-gene-4291	ywmA	BSU_36790	BSGatlas-operon-2073
basu168	3781069	3781467	-	BSGatlas-gene-4292	atpC	BSU_36800	BSGatlas-operon-2074
